concept:name,timestamp,time:timestamp,case:label,case:concept:name,org:resource
Activity A,,20.01.10 03:48,normal,3005,Alyce
Activity N,,20.01.10 03:50,normal,3005,Brant
Activity AG,,20.01.10 03:51,normal,3005,Sandra
Activity AH,,20.01.10 03:53,normal,3005,Jamika
Activity O,,20.01.10 03:54,normal,3005,Howard
Activity B,,20.01.10 03:56,normal,3005,Tiffiny
Activity A,,20.01.10 03:57,normal,3006,Alyce
Activity N,,20.01.10 03:59,normal,3006,Alyce
Activity AE,,20.01.10 04:00,normal,3006,Hoyt
Activity AF,,20.01.10 04:01,normal,3006,Rossie
Activity O,,20.01.10 04:03,normal,3006,Junior
Activity B,,20.01.10 04:04,normal,3006,Deloras
Activity A,,20.01.10 04:06,normal,3007,Alyce
Activity N,,20.01.10 04:07,normal,3007,Lannie
Activity AG,,20.01.10 04:09,normal,3007,Sandra
Activity AH,,20.01.10 04:10,normal,3007,Jamika
Activity O,,20.01.10 04:12,normal,3007,Howard
Activity B,,20.01.10 04:13,normal,3007,Grayce
Activity A,,20.01.10 04:14,normal,3008,Della
Activity N,,20.01.10 04:16,normal,3008,Brant
Activity AG,,20.01.10 04:17,normal,3008,Sandra
Activity AH,,20.01.10 04:19,normal,3008,Jamika
Activity O,,20.01.10 04:20,normal,3008,Howard
Activity B,,20.01.10 04:22,normal,3008,Deloras
Activity A,,20.01.10 04:23,normal,3009,Della
Activity N,,20.01.10 04:24,normal,3009,Brant
Activity R,,20.01.10 04:26,normal,3009,Micheline
Activity V,,20.01.10 04:27,normal,3009,Brian
Activity S,,20.01.10 04:29,normal,3009,Grayce
Activity O,,20.01.10 04:30,normal,3009,Lucy
Activity B,,20.01.10 04:32,normal,3009,Melany
Activity A,,20.01.10 04:33,normal,3010,Della
Activity N,,20.01.10 04:35,normal,3010,Alyce
Activity AE,,20.01.10 04:36,normal,3010,Hoyt
Activity AF,,20.01.10 04:37,normal,3010,Rossie
Activity O,,20.01.10 04:39,normal,3010,Junior
Activity B,,20.01.10 04:40,normal,3010,Tiffiny
Activity A,,20.01.10 04:42,normal,3011,Della
Activity N,,20.01.10 04:43,normal,3011,Doretta
Activity R,,20.01.10 04:45,normal,3011,Micheline
Activity V,,20.01.10 04:46,normal,3011,Rossana
Activity S,,20.01.10 04:48,normal,3011,Grayce
Activity O,,20.01.10 04:49,normal,3011,Lucy
Activity B,,20.01.10 04:50,normal,3011,Melany
Activity A,,20.01.10 04:52,normal,3012,Della
Activity N,,20.01.10 04:53,normal,3012,Roseanne
Activity P,,20.01.10 04:55,normal,3012,James
Activity Q,,20.01.10 04:56,normal,3012,Della
Activity O,,20.01.10 04:58,normal,3012,Wilton
Activity B,,20.01.10 04:59,normal,3012,Gema
Activity A,,20.01.10 05:00,normal,3013,Della
Activity N,,20.01.10 05:02,normal,3013,Brant
Activity R,,20.01.10 05:03,normal,3013,Amanda
Activity X,,20.01.10 05:05,normal,3013,Michaele
Activity S,,20.01.10 05:06,normal,3013,Craig
Activity O,,20.01.10 05:08,normal,3013,Wilton
Activity B,,20.01.10 05:09,normal,3013,Gema
Activity A,,20.01.10 05:11,normal,3014,Alyce
Activity N,,20.01.10 05:12,normal,3014,Hoyt
Activity R,,20.01.10 05:13,normal,3014,Tiffiny
Activity U,,20.01.10 05:15,normal,3014,Ling
Activity S,,20.01.10 05:16,normal,3014,Vickie
Activity O,,20.01.10 05:18,normal,3014,Hoyt
Activity B,,20.01.10 05:19,normal,3014,Tiffiny
Activity A,,20.01.10 05:21,normal,3015,Della
Activity N,,20.01.10 05:22,normal,3015,Alyce
Activity AE,,20.01.10 05:24,normal,3015,Hoyt
Activity AF,,20.01.10 05:25,normal,3015,Rossie
Activity O,,20.01.10 05:26,normal,3015,Issac
Activity B,,20.01.10 05:28,normal,3015,Donald
Activity A,,20.01.10 05:29,Attribute,3016,Della
Activity N,,20.01.10 05:31,Attribute,3016,Roy
Activity AE,,20.01.10 05:32,Attribute,3016,Sharee
Activity AF,,20.01.10 05:34,Attribute,3016,Carmella
Activity O,,20.01.10 05:35,Attribute,3016,Junior
Activity B,,20.01.10 05:36,Attribute,3016,Grayce
Activity A,,20.01.10 05:38,normal,3017,Alyce
Activity N,,20.01.10 05:39,normal,3017,Roseanne
Activity P,,20.01.10 05:41,normal,3017,Emily
Activity Q,,20.01.10 05:42,normal,3017,Della
Activity O,,20.01.10 05:44,normal,3017,Hugo
Activity B,,20.01.10 05:45,normal,3017,Melany
Activity A,,20.01.10 05:47,Rework,3018,Della
Activity N,,20.01.10 05:48,Rework,3018,Roseanne
Activity P,,20.01.10 05:49,Rework,3018,Emily
Activity Q,,20.01.10 05:51,Rework,3018,Della
Activity O,,20.01.10 05:52,Rework,3018,Charles
Activity P,,20.01.10 05:54,Rework,3018,Emily
Activity Q,,20.01.10 05:55,Rework,3018,Della
Activity B,,20.01.10 05:57,Rework,3018,Sigrid
Activity A,,20.01.10 05:58,normal,3019,Della
Activity N,,20.01.10 06:00,normal,3019,Roy
Activity AE,,20.01.10 06:01,normal,3019,Hoyt
Activity AF,,20.01.10 06:02,normal,3019,Rossie
Activity O,,20.01.10 06:04,normal,3019,Lucy
Activity B,,20.01.10 06:05,normal,3019,Melany
Activity A,,20.01.10 06:07,normal,3020,Della
Activity N,,20.01.10 06:08,normal,3020,Brant
Activity AG,,20.01.10 06:10,normal,3020,Sandra
Activity AH,,20.01.10 06:11,normal,3020,Jamika
Activity O,,20.01.10 06:12,normal,3020,Howard
Activity B,,20.01.10 06:14,normal,3020,Grayce
Activity A,,20.01.10 06:15,normal,3021,Della
Activity N,,20.01.10 06:17,normal,3021,Roy
Activity AE,,20.01.10 06:18,normal,3021,Hoyt
Activity AF,,20.01.10 06:20,normal,3021,Rossie
Activity O,,20.01.10 06:21,normal,3021,Junior
Activity B,,20.01.10 06:23,normal,3021,Grayce
Activity A,,20.01.10 06:24,normal,3022,Della
Activity N,,20.01.10 06:25,normal,3022,Lannie
Activity AG,,20.01.10 06:27,normal,3022,Sandra
Activity AH,,20.01.10 06:28,normal,3022,Jamika
Activity O,,20.01.10 06:30,normal,3022,Howard
Activity B,,20.01.10 06:31,normal,3022,Deloras
Activity A,,20.01.10 06:33,Late,3023,Della
Activity N,,20.01.10 06:34,Late,3023,Brant
Activity R,,20.01.10 06:36,Late,3023,Micheline
Activity S,,20.01.10 06:37,Late,3023,Grayce
Activity V,,20.01.10 06:38,Late,3023,Brian
Activity O,,20.01.10 06:40,Late,3023,Jamika
Activity B,,20.01.10 06:41,Late,3023,Melany
Activity A,,20.01.10 06:43,normal,3024,Della
Activity N,,20.01.10 06:44,normal,3024,Brant
Activity AG,,20.01.10 06:46,normal,3024,Sandra
Activity AH,,20.01.10 06:47,normal,3024,Jamika
Activity O,,20.01.10 06:48,normal,3024,Howard
Activity B,,20.01.10 06:50,normal,3024,Tiffiny
Activity A,,20.01.10 06:51,normal,3025,Della
Activity N,,20.01.10 06:53,normal,3025,Earl
Activity P,,20.01.10 06:54,normal,3025,Emily
Activity Q,,20.01.10 06:56,normal,3025,Della
Activity O,,20.01.10 06:57,normal,3025,Shandi
Activity B,,20.01.10 06:59,normal,3025,Deloras
Activity A,,20.01.10 07:00,normal,3026,Alyce
Activity N,,20.01.10 07:01,normal,3026,Earl
Activity P,,20.01.10 07:03,normal,3026,Emily
Activity Q,,20.01.10 07:04,normal,3026,Della
Activity O,,20.01.10 07:06,normal,3026,Hugo
Activity B,,20.01.10 07:07,normal,3026,Melany
Activity A,,20.01.10 07:09,normal,3027,Della
Activity N,,20.01.10 07:10,normal,3027,Brant
Activity AG,,20.01.10 07:12,normal,3027,Sandra
Activity AH,,20.01.10 07:13,normal,3027,Jamika
Activity O,,20.01.10 07:14,normal,3027,Howard
Activity B,,20.01.10 07:16,normal,3027,Grayce
Activity A,,20.01.10 07:17,normal,3028,Della
Activity N,,20.01.10 07:19,normal,3028,Brant
Activity AG,,20.01.10 07:20,normal,3028,Sandra
Activity AH,,20.01.10 07:22,normal,3028,Jamika
Activity O,,20.01.10 07:23,normal,3028,Howard
Activity B,,20.01.10 07:24,normal,3028,Tiffiny
Activity A,,20.01.10 07:26,normal,3029,Della
Activity N,,20.01.10 07:27,normal,3029,Roseanne
Activity Y,,20.01.10 07:29,normal,3029,Junior
Activity AB,,20.01.10 07:30,normal,3029,Amanda
Activity Z,,20.01.10 07:32,normal,3029,Keven
Activity O,,20.01.10 07:33,normal,3029,Shandi
Activity B,,20.01.10 07:35,normal,3029,Deloras
Activity N,,20.01.10 07:36,Late,3030,Alyce
Activity AE,,20.01.10 07:37,Late,3030,Hoyt
Activity AF,,20.01.10 07:39,Late,3030,Rossie
Activity O,,20.01.10 07:40,Late,3030,Junior
Activity A,,20.01.10 07:42,Late,3030,Della
Activity B,,20.01.10 07:43,Late,3030,Grayce
Activity A,,20.01.10 07:45,normal,3031,Alyce
Activity N,,20.01.10 07:46,normal,3031,Alyce
Activity AE,,20.01.10 07:48,normal,3031,Hoyt
Activity AF,,20.01.10 07:49,normal,3031,Rossie
Activity O,,20.01.10 07:50,normal,3031,Lucy
Activity B,,20.01.10 07:52,normal,3031,Melany
Activity A,,20.01.10 07:53,normal,3032,Alyce
Activity N,,20.01.10 07:55,normal,3032,Roseanne
Activity Y,,20.01.10 07:56,normal,3032,Junior
Activity AB,,20.01.10 07:58,normal,3032,Amanda
Activity Z,,20.01.10 07:59,normal,3032,Keven
Activity O,,20.01.10 08:00,normal,3032,Keven
Activity B,,20.01.10 08:02,normal,3032,Tiffiny
Activity A,,20.01.10 08:03,normal,3033,Della
Activity N,,20.01.10 08:05,normal,3033,Roy
Activity AE,,20.01.10 08:06,normal,3033,Hoyt
Activity AF,,20.01.10 08:08,normal,3033,Rossie
Activity O,,20.01.10 08:09,normal,3033,Hoyt
Activity B,,20.01.10 08:11,normal,3033,Deloras
Activity A,,20.01.10 08:12,Early,3034,Della
Activity AG,,20.01.10 08:13,Early,3034,Sandra
Activity AH,,20.01.10 08:15,Early,3034,Jamika
Activity N,,20.01.10 08:16,Early,3034,Jimmy
Activity O,,20.01.10 08:18,Early,3034,Howard
Activity B,,20.01.10 08:19,Early,3034,Grayce
Activity A,,20.01.10 08:21,normal,3035,Della
Activity N,,20.01.10 08:22,normal,3035,Roy
Activity AE,,20.01.10 08:24,normal,3035,Hoyt
Activity AF,,20.01.10 08:25,normal,3035,Rossie
Activity O,,20.01.10 08:26,normal,3035,Jamika
Activity B,,20.01.10 08:28,normal,3035,Melany
Activity A,,20.01.10 08:29,normal,3036,Della
Activity N,,20.01.10 08:31,normal,3036,Roy
Activity AE,,20.01.10 08:32,normal,3036,Hoyt
Activity AF,,20.01.10 08:34,normal,3036,Rossie
Activity O,,20.01.10 08:35,normal,3036,Junior
Activity B,,20.01.10 08:36,normal,3036,Grayce
Activity A,,20.01.10 08:38,normal,3037,Della
Activity N,,20.01.10 08:39,normal,3037,Brant
Activity AG,,20.01.10 08:41,normal,3037,Sandra
Activity AH,,20.01.10 08:42,normal,3037,Jamika
Activity O,,20.01.10 08:44,normal,3037,Howard
Activity B,,20.01.10 08:45,normal,3037,Tiffiny
Activity A,,20.01.10 08:47,normal,3038,Della
Activity N,,20.01.10 08:48,normal,3038,Roy
Activity AE,,20.01.10 08:49,normal,3038,Hoyt
Activity AF,,20.01.10 08:51,normal,3038,Rossie
Activity O,,20.01.10 08:52,normal,3038,Junior
Activity B,,20.01.10 08:54,normal,3038,Grayce
Activity A,,20.01.10 08:55,normal,3039,Della
Activity N,,20.01.10 08:57,normal,3039,Brant
Activity AG,,20.01.10 08:58,normal,3039,Sandra
Activity AH,,20.01.10 09:00,normal,3039,Jamika
Activity O,,20.01.10 09:01,normal,3039,Howard
Activity B,,20.01.10 09:02,normal,3039,Deloras
Activity A,,20.01.10 09:04,normal,3040,Della
Activity N,,20.01.10 09:05,normal,3040,Lannie
Activity AG,,20.01.10 09:07,normal,3040,Sandra
Activity AH,,20.01.10 09:08,normal,3040,Jamika
Activity O,,20.01.10 09:10,normal,3040,Howard
Activity B,,20.01.10 09:11,normal,3040,Tiffiny
Activity A,,20.01.10 09:12,normal,3041,Della
Activity N,,20.01.10 09:14,normal,3041,Roy
Activity AE,,20.01.10 09:15,normal,3041,Hoyt
Activity AF,,20.01.10 09:17,normal,3041,Rossie
Activity O,,20.01.10 09:18,normal,3041,Lucy
Activity B,,20.01.10 09:20,normal,3041,Melany
Activity A,,20.01.10 09:21,Attribute,3042,Sandra
Activity N,,20.01.10 09:23,Attribute,3042,Frances
Activity AE,,20.01.10 09:24,Attribute,3042,Hoyt
Activity AF,,20.01.10 09:25,Attribute,3042,Rossie
Activity O,,20.01.10 09:27,Attribute,3042,Hoyt
Activity B,,20.01.10 09:28,Attribute,3042,Grayce
Activity A,,20.01.10 09:30,normal,3043,Della
Activity N,,20.01.10 09:31,normal,3043,Jimmy
Activity AG,,20.01.10 09:33,normal,3043,Sandra
Activity AH,,20.01.10 09:34,normal,3043,Jamika
Activity O,,20.01.10 09:36,normal,3043,Howard
Activity B,,20.01.10 09:37,normal,3043,Deloras
Activity A,,20.01.10 09:38,normal,3044,Della
Activity N,,20.01.10 09:40,normal,3044,Roy
Activity AE,,20.01.10 09:41,normal,3044,Hoyt
Activity AF,,20.01.10 09:43,normal,3044,Rossie
Activity O,,20.01.10 09:44,normal,3044,Lucy
Activity B,,20.01.10 09:46,normal,3044,Melany
Random activity 12,,20.01.10 09:47,Insert,3045,Random user 3
Activity A,,20.01.10 09:48,Insert,3045,Della
Activity N,,20.01.10 09:50,Insert,3045,Doretta
Activity R,,20.01.10 09:51,Insert,3045,Iluminada
Activity X,,20.01.10 09:53,Insert,3045,Johnny
Activity S,,20.01.10 09:54,Insert,3045,Grayce
Activity O,,20.01.10 09:56,Insert,3045,Lucy
Activity B,,20.01.10 09:57,Insert,3045,Melany
Activity A,,20.01.10 09:59,Rework,3046,Alyce
Activity N,,20.01.10 10:00,Rework,3046,Roy
Activity AE,,20.01.10 10:01,Rework,3046,Hoyt
Activity AF,,20.01.10 10:03,Rework,3046,Rossie
Activity AE,,20.01.10 10:04,Rework,3046,Hoyt
Activity AF,,20.01.10 10:06,Rework,3046,Rossie
Activity O,,20.01.10 10:07,Rework,3046,Junior
Activity B,,20.01.10 10:09,Rework,3046,Grayce
Activity A,,20.01.10 10:10,normal,3047,Della
Activity N,,20.01.10 10:12,normal,3047,Wilton
Activity Y,,20.01.10 10:13,normal,3047,Junior
Activity AB,,20.01.10 10:14,normal,3047,Amanda
Activity Z,,20.01.10 10:16,normal,3047,Keven
Activity O,,20.01.10 10:17,normal,3047,Frances
Activity B,,20.01.10 10:19,normal,3047,Melany
Activity S,,20.01.10 10:20,Early,3048,Vickie
Activity O,,20.01.10 10:22,Early,3048,Lucy
Activity A,,20.01.10 10:23,Early,3048,Della
Activity N,,20.01.10 10:24,Early,3048,Brant
Activity R,,20.01.10 10:26,Early,3048,Sherell
Activity U,,20.01.10 10:27,Early,3048,Ling
Activity B,,20.01.10 10:29,Early,3048,Melany
Activity A,,20.01.10 10:30,normal,3049,Della
Activity N,,20.01.10 10:32,normal,3049,Brant
Activity AG,,20.01.10 10:33,normal,3049,Sandra
Activity AH,,20.01.10 10:35,normal,3049,Jamika
Activity O,,20.01.10 10:36,normal,3049,Howard
Activity B,,20.01.10 10:37,normal,3049,Grayce
Activity A,,20.01.10 10:39,normal,3050,Della
Activity N,,20.01.10 10:40,normal,3050,Alyce
Activity AE,,20.01.10 10:42,normal,3050,Hoyt
Activity AF,,20.01.10 10:43,normal,3050,Rossie
Activity O,,20.01.10 10:45,normal,3050,Lucy
Activity B,,20.01.10 10:46,normal,3050,Melany
Activity A,,20.01.10 10:48,normal,3051,Della
Activity N,,20.01.10 10:49,normal,3051,Earl
Activity P,,20.01.10 10:50,normal,3051,James
Activity Q,,20.01.10 10:52,normal,3051,Della
Activity O,,20.01.10 10:53,normal,3051,Charles
Activity B,,20.01.10 10:55,normal,3051,Sigrid
Activity A,,20.01.10 10:56,normal,3052,Della
Activity N,,20.01.10 10:58,normal,3052,Brant
Activity AG,,20.01.10 10:59,normal,3052,Sandra
Activity AH,,20.01.10 11:00,normal,3052,Jamika
Activity O,,20.01.10 11:02,normal,3052,Howard
Activity B,,20.01.10 11:03,normal,3052,Tiffiny
Activity A,,20.01.10 11:05,normal,3053,Della
Activity N,,20.01.10 11:06,normal,3053,Alyce
Activity AE,,20.01.10 11:08,normal,3053,Hoyt
Activity AF,,20.01.10 11:09,normal,3053,Rossie
Activity O,,20.01.10 11:11,normal,3053,Hoyt
Activity B,,20.01.10 11:12,normal,3053,Grayce
Activity A,,20.01.10 11:13,normal,3054,Della
Activity N,,20.01.10 11:15,normal,3054,Brant
Activity R,,20.01.10 11:16,normal,3054,Carmella
Activity T,,20.01.10 11:18,normal,3054,Emily
Activity S,,20.01.10 11:19,normal,3054,Elisha
Activity O,,20.01.10 11:21,normal,3054,Frances
Activity B,,20.01.10 11:22,normal,3054,Melany
Activity A,,20.01.10 11:24,normal,3055,Della
Activity N,,20.01.10 11:25,normal,3055,Roy
Activity AE,,20.01.10 11:26,normal,3055,Hoyt
Activity AF,,20.01.10 11:28,normal,3055,Rossie
Activity O,,20.01.10 11:29,normal,3055,Lucy
Activity B,,20.01.10 11:31,normal,3055,Melany
Activity N,,20.01.10 11:32,Early,3056,Brant
Activity AG,,20.01.10 11:34,Early,3056,Sandra
Activity A,,20.01.10 11:35,Early,3056,Della
Activity AH,,20.01.10 11:36,Early,3056,Jamika
Activity O,,20.01.10 11:38,Early,3056,Howard
Activity B,,20.01.10 11:39,Early,3056,Tiffiny
Activity A,,20.01.10 11:41,normal,3057,Alyce
Activity N,,20.01.10 11:42,normal,3057,Brant
Activity R,,20.01.10 11:44,normal,3057,Micheline
Activity V,,20.01.10 11:45,normal,3057,Rossana
Activity S,,20.01.10 11:47,normal,3057,Grayce
Activity O,,20.01.10 11:48,normal,3057,Hoyt
Activity B,,20.01.10 11:49,normal,3057,Grayce
Activity A,,20.01.10 11:51,normal,3058,Della
Activity N,,20.01.10 11:52,normal,3058,Alyce
Activity AE,,20.01.10 11:54,normal,3058,Hoyt
Activity AF,,20.01.10 11:55,normal,3058,Rossie
Activity O,,20.01.10 11:57,normal,3058,Lucy
Activity B,,20.01.10 11:58,normal,3058,Melany
Activity A,,20.01.10 12:00,normal,3059,Alyce
Activity N,,20.01.10 12:01,normal,3059,Roy
Activity AE,,20.01.10 12:02,normal,3059,Hoyt
Activity AF,,20.01.10 12:04,normal,3059,Rossie
Activity O,,20.01.10 12:05,normal,3059,Hoyt
Activity B,,20.01.10 12:07,normal,3059,Deloras
Activity A,,20.01.10 12:08,normal,3060,Della
Activity N,,20.01.10 12:10,normal,3060,Earl
Activity P,,20.01.10 12:11,normal,3060,Emily
Activity Q,,20.01.10 12:12,normal,3060,Paul
Activity O,,20.01.10 12:14,normal,3060,Frances
Activity B,,20.01.10 12:15,normal,3060,Melany
Activity A,,20.01.10 12:17,Early,3061,Della
Activity AE,,20.01.10 12:18,Early,3061,Hoyt
Activity N,,20.01.10 12:20,Early,3061,Roy
Activity AF,,20.01.10 12:21,Early,3061,Rossie
Activity O,,20.01.10 12:23,Early,3061,Lucy
Activity B,,20.01.10 12:24,Early,3061,Donald
Activity A,,20.01.10 12:25,normal,3062,Della
Activity N,,20.01.10 12:27,normal,3062,Brant
Activity AG,,20.01.10 12:28,normal,3062,Sandra
Activity AH,,20.01.10 12:30,normal,3062,Jamika
Activity O,,20.01.10 12:31,normal,3062,Howard
Activity B,,20.01.10 12:33,normal,3062,Tiffiny
Activity A,,20.01.10 12:34,SkipSequence,3063,Della
Activity AF,,20.01.10 12:36,SkipSequence,3063,Rossie
Activity O,,20.01.10 12:37,SkipSequence,3063,Lucy
Activity B,,20.01.10 12:38,SkipSequence,3063,Melany
Activity A,,20.01.10 12:40,Rework,3064,Alyce
Activity N,,20.01.10 12:41,Rework,3064,Earl
Activity P,,20.01.10 12:43,Rework,3064,Emily
Activity Q,,20.01.10 12:44,Rework,3064,Della
Activity O,,20.01.10 12:46,Rework,3064,Shandi
Activity N,,20.01.10 12:47,Rework,3064,Earl
Activity P,,20.01.10 12:48,Rework,3064,Emily
Activity B,,20.01.10 12:50,Rework,3064,Grayce
Activity A,,20.01.10 12:51,normal,3065,Della
Activity N,,20.01.10 12:53,normal,3065,Brant
Activity AG,,20.01.10 12:54,normal,3065,Sandra
Activity AH,,20.01.10 12:56,normal,3065,Jamika
Activity O,,20.01.10 12:57,normal,3065,Howard
Activity B,,20.01.10 12:59,normal,3065,Grayce
Activity A,,20.01.10 13:00,normal,3066,Alyce
Activity N,,20.01.10 13:01,normal,3066,Roseanne
Activity Y,,20.01.10 13:03,normal,3066,Issac
Activity AD,,20.01.10 13:04,normal,3066,Brant
Activity Z,,20.01.10 13:06,normal,3066,Keven
Activity O,,20.01.10 13:07,normal,3066,Shandi
Activity B,,20.01.10 13:09,normal,3066,Deloras
Activity A,,20.01.10 13:10,Early,3067,Della
Activity N,,20.01.10 13:12,Early,3067,Hassie
Activity AH,,20.01.10 13:13,Early,3067,Jamika
Activity AG,,20.01.10 13:14,Early,3067,Sandra
Activity O,,20.01.10 13:16,Early,3067,Howard
Activity B,,20.01.10 13:17,Early,3067,Deloras
Random activity 5,,20.01.10 13:19,Insert,3068,Random user 32
Activity A,,20.01.10 13:20,Insert,3068,Della
Activity N,,20.01.10 13:22,Insert,3068,Roy
Random activity 8,,20.01.10 13:23,Insert,3068,Random user 67
Activity AE,,20.01.10 13:24,Insert,3068,Hoyt
Activity AF,,20.01.10 13:26,Insert,3068,Rossie
Activity O,,20.01.10 13:27,Insert,3068,Lucy
Activity B,,20.01.10 13:29,Insert,3068,Donald
Activity A,,20.01.10 13:30,Late,3069,Alyce
Activity N,,20.01.10 13:32,Late,3069,Brant
Activity R,,20.01.10 13:33,Late,3069,Sherlene
Activity S,,20.01.10 13:35,Late,3069,Grayce
Activity O,,20.01.10 13:36,Late,3069,Lucy
Activity X,,20.01.10 13:37,Late,3069,Johnny
Activity B,,20.01.10 13:39,Late,3069,Melany
Activity A,,20.01.10 13:40,normal,3070,Della
Activity N,,20.01.10 13:42,normal,3070,Earl
Activity P,,20.01.10 13:43,normal,3070,Emily
Activity Q,,20.01.10 13:45,normal,3070,Della
Activity O,,20.01.10 13:46,normal,3070,Frances
Activity B,,20.01.10 13:48,normal,3070,Melany
Activity A,,20.01.10 13:49,normal,3071,Della
Activity N,,20.01.10 13:50,normal,3071,Earl
Activity P,,20.01.10 13:52,normal,3071,Emily
Activity Q,,20.01.10 13:53,normal,3071,Della
Activity O,,20.01.10 13:55,normal,3071,Charles
Activity B,,20.01.10 13:56,normal,3071,Brian
Activity A,,20.01.10 13:58,normal,3072,Alyce
Activity N,,20.01.10 13:59,normal,3072,Alyce
Activity AE,,20.01.10 14:00,normal,3072,Hoyt
Activity AF,,20.01.10 14:02,normal,3072,Rossie
Activity O,,20.01.10 14:03,normal,3072,Hoyt
Activity B,,20.01.10 14:05,normal,3072,Tiffiny
Activity A,,20.01.10 14:06,normal,3073,Alyce
Activity N,,20.01.10 14:08,normal,3073,Alyce
Activity AE,,20.01.10 14:09,normal,3073,Hoyt
Activity AF,,20.01.10 14:11,normal,3073,Rossie
Activity O,,20.01.10 14:12,normal,3073,Lucy
Activity B,,20.01.10 14:13,normal,3073,Donald
Activity A,,20.01.10 14:15,normal,3074,Della
Activity N,,20.01.10 14:16,normal,3074,Roy
Activity AE,,20.01.10 14:18,normal,3074,Hoyt
Activity AF,,20.01.10 14:19,normal,3074,Rossie
Activity O,,20.01.10 14:21,normal,3074,Hoyt
Activity B,,20.01.10 14:22,normal,3074,Grayce
Activity A,,20.01.10 14:24,Insert,3075,Alyce
Random activity 29,,20.01.10 14:25,Insert,3075,Random user 69
Activity N,,20.01.10 14:26,Insert,3075,Doretta
Random activity 5,,20.01.10 14:28,Insert,3075,Random user 25
Activity R,,20.01.10 14:29,Insert,3075,Hassie
Activity T,,20.01.10 14:31,Insert,3075,Iluminada
Activity S,,20.01.10 14:32,Insert,3075,Sandra
Activity O,,20.01.10 14:34,Insert,3075,Charles
Activity B,,20.01.10 14:35,Insert,3075,Doretta
Activity A,,20.01.10 14:36,normal,3076,Della
Activity N,,20.01.10 14:38,normal,3076,Doretta
Activity R,,20.01.10 14:39,normal,3076,Sherell
Activity U,,20.01.10 14:41,normal,3076,Ling
Activity S,,20.01.10 14:42,normal,3076,Vickie
Activity O,,20.01.10 14:44,normal,3076,Jamika
Activity B,,20.01.10 14:45,normal,3076,Gema
Activity A,,20.01.10 14:47,Rework,3077,Alyce
Activity N,,20.01.10 14:48,Rework,3077,Roy
Activity AE,,20.01.10 14:49,Rework,3077,Hoyt
Activity AF,,20.01.10 14:51,Rework,3077,Rossie
Activity O,,20.01.10 14:52,Rework,3077,Issac
Activity AE,,20.01.10 14:54,Rework,3077,Hoyt
Activity AF,,20.01.10 14:55,Rework,3077,Rossie
Activity O,,20.01.10 14:57,Rework,3077,Issac
Activity B,,20.01.10 14:58,Rework,3077,Melany
Activity A,,20.01.10 15:00,normal,3078,Della
Activity N,,20.01.10 15:01,normal,3078,Earl
Activity P,,20.01.10 15:02,normal,3078,Emily
Activity Q,,20.01.10 15:04,normal,3078,Della
Activity O,,20.01.10 15:05,normal,3078,Charles
Activity B,,20.01.10 15:07,normal,3078,Sigrid
Activity A,,20.01.10 15:08,normal,3079,Della
Activity N,,20.01.10 15:10,normal,3079,Roy
Activity AE,,20.01.10 15:11,normal,3079,Hoyt
Activity AF,,20.01.10 15:12,normal,3079,Rossie
Activity O,,20.01.10 15:14,normal,3079,Jamika
Activity B,,20.01.10 15:15,normal,3079,Gema
Activity A,,20.01.10 15:17,Rework,3080,Della
Activity N,,20.01.10 15:18,Rework,3080,Roseanne
Activity Y,,20.01.10 15:20,Rework,3080,Issac
Activity AD,,20.01.10 15:21,Rework,3080,Brant
Activity Z,,20.01.10 15:23,Rework,3080,Michaele
Activity O,,20.01.10 15:24,Rework,3080,Frances
Activity AD,,20.01.10 15:25,Rework,3080,Brant
Activity Z,,20.01.10 15:27,Rework,3080,Michaele
Activity O,,20.01.10 15:28,Rework,3080,Frances
Activity B,,20.01.10 15:30,Rework,3080,Melany
Activity A,,20.01.10 15:31,normal,3081,Della
Activity N,,20.01.10 15:33,normal,3081,Lannie
Activity AG,,20.01.10 15:34,normal,3081,Sandra
Activity AH,,20.01.10 15:36,normal,3081,Jamika
Activity O,,20.01.10 15:37,normal,3081,Howard
Activity B,,20.01.10 15:38,normal,3081,Deloras
Activity AE,,20.01.10 15:40,Late,3082,Hoyt
Activity AF,,20.01.10 15:41,Late,3082,Rossie
Activity O,,20.01.10 15:43,Late,3082,Jamika
Activity A,,20.01.10 15:44,Late,3082,Alyce
Activity N,,20.01.10 15:46,Late,3082,Alyce
Activity B,,20.01.10 15:47,Late,3082,Gema
Activity A,,20.01.10 15:48,normal,3083,Della
Activity N,,20.01.10 15:50,normal,3083,Brant
Activity AG,,20.01.10 15:51,normal,3083,Sandra
Activity AH,,20.01.10 15:53,normal,3083,Jamika
Activity O,,20.01.10 15:54,normal,3083,Howard
Activity B,,20.01.10 15:56,normal,3083,Deloras
Activity A,,20.01.10 15:57,normal,3084,Della
Activity N,,20.01.10 15:59,normal,3084,Roy
Activity AE,,20.01.10 16:00,normal,3084,Hoyt
Activity AF,,20.01.10 16:01,normal,3084,Rossie
Activity O,,20.01.10 16:03,normal,3084,Junior
Activity B,,20.01.10 16:04,normal,3084,Tiffiny
Activity A,,20.01.10 16:06,normal,3085,Della
Activity N,,20.01.10 16:07,normal,3085,Doretta
Activity R,,20.01.10 16:09,normal,3085,Micheline
Activity V,,20.01.10 16:10,normal,3085,Brian
